"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"313338","american academy of financial management","american academy of financial management",0.156104768618571,0.174319314543345,0.0391499663300304,"27-4011","certified management accountant"
"313354","national registry of environmental professionals","certified refrigeration compliance manager",0.323124959186433,0.483661523328138,0.224844235877228,"43-6014","certified regulatory compliance manager"
"313387","national fire protection association","certified electrical safety worker",0.167020190567863,0.25,0.0600729137137654,"49-9043","asbestos worker"
"313452","","",0,0,0,"49-9021","brazing license"
"313676","esco group","basic refrigeration and charging procedures certification",0.339959389537021,0.24017471120672,0.117469205480981,"49-3023","training for intervention procedures certification"
"313733","eta international","electric vehicle technician",0.390632444458842,0.779611221714583,0.438143230969619,"17-3012","electric vehicle technician"
"313755","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-3042","typing certification"
"313998","national institute for automotive service excellence","medium/heavy truck technician: heating, ventilation, & a/c",0.226092710941224,0.169210613229243,0.0550406905634071,"49-3031","certified a+ technician"
"314020","american health information management association","american health information management association",0.300724992917079,0.19117777120191,0.0827135443231113,"13-2081","information technology certification"
"314023","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"13-2081","six sigma certification"
"314024","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"13-2081","lean six sigma certification"
"314028","esco group","light commercial refrigeration certification",0.302676166779531,0.453053259235369,0.19728642257629,"49-3023","commercial refrigeration certificate"
"314029","esco group","light commercial refrigeration certification",0.376340132423634,0.563315326045449,0.305001386818936,"49-3023","commercial refrigeration certification"
"314240","american academy of financial management","certified international tax analyst",0.15384199763577,0.230274551107732,0.0509671757240825,"49-2098","certified valuation analyst"
"314294","national board of surgical technology and surgical assisting","national board of surgical technology and surgical assisting",0.236348135224923,0.176885901055846,0.0601471580533877,"47-2061","assistive technology professional"
"314394","association of boards of certification","certified operator class i",0.238203699161721,0.246287189827452,0.0844034188255521,"43-6014","class 2 certification"
"314395","society of cable telecommunications engineers","broadband transport specialist",0.164539733517618,0.328382919769937,0.0777357983406942,"43-6014","airline transport pilot license"
"314574","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-3042","osha forklift certification"
"314594","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"51-8031","certified outpatient coding"
"314603","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-9094","certified outpatient coding"
"314604","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"47-2061","certified outpatient coding"
"314797","eta international","network systems technician",0.409291106267473,0.31862961866985,0.187623902550309,"47-2111","security certified network specialist"
"314924","american society for photogrammetry and remote sensing - imaging & geospatial information society","certified photogrammetric technologist",0.158391233322998,0.316111947871838,0.0720347021601286,"17-3024","certified polysomnographic technologist"
"315121","esco group","carbon monoxide safety certification",0.312157933463217,0.228273590833979,0.102517914049879,"47-2152","basic safety training"
"315192","","",0,0,0,"17-3024","anesthesiologist"
"315344","","",0,0,0,"49-9092","boater's license"
"315356","building performance institute","energy auditor",0.321736696319812,0.485222645466758,0.224600838270181,"49-9071","certified quality auditor"
"315383","air conditioning contractors of america","instructor certification",0.214304105420607,0.463607065536159,0.142938839076108,"49-3023","certified flight instructor"
"315407","board of certification/accreditation international","board of certification/accreditation international",0.142879229378158,0.158482260118432,0.0325776286655637,"49-9095","board certified/board eligible"
